timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone1_control_z,attachment_point1_x,attachment_point1_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y,drone2_control_z,attachment_point2_x,attachment_point2_y,drone3_pose_x,drone3_pose_y,drone3_pose_z,drone3_velocity_x,drone3_velocity_y,drone3_velocity_z,cable3_tension,drone3_control_x,drone3_control_y,drone3_control_z,attachment_point3_x,attachment_point3_y
1756897889.525114,0.200014,-0.000014,-0.942160,0.003441,0.407121,-0.079398,-0.021570,-0.011972,0.063672,-0.499290,0.025691,-0.011339,0.000015,-0.000680,-0.671679,0.668497,0.418632,-0.064976,0.036308,-0.016433,0.066238,-0.445697,0.225691,0.021378,0.000015,-0.000680,-0.665379,-0.651299,0.389148,-0.072339,-0.036694,-0.001311,0.058638,-0.364587,-0.341701,0.018038,0.000015,-0.000680
1756897889.714695,0.200014,-0.000014,-0.950246,0.000794,0.405918,-0.083951,-0.012396,-0.012489,0.064889,-0.499391,-0.022079,0.011355,0.000015,-0.000680,-0.676305,0.674540,0.417272,-0.041343,0.063119,-0.012528,0.066732,-0.391924,0.310310,0.010346,0.000015,-0.000680,-0.672542,-0.656450,0.386806,-0.058171,-0.048859,-0.043257,0.061010,-0.376874,-0.301471,0.130719,0.000015,-0.000680
1756897889.899935,0.200014,-0.000014,-0.959771,0.000452,0.403388,-0.068550,0.015556,-0.026521,0.066945,-0.498544,0.031546,0.021630,0.000015,-0.000680,-0.681737,0.681330,0.415404,-0.039934,0.050248,-0.011911,0.068724,-0.397432,0.303387,0.003515,0.000015,-0.000680,-0.677944,-0.661022,0.380047,-0.031217,-0.027444,-0.065028,0.062266,-0.358236,-0.288051,0.196691,0.000015,-0.000680
1756897890.140156,0.200014,-0.000014,-0.965987,0.003055,0.401552,-0.063264,0.022049,-0.013563,0.068943,-0.499551,0.023013,-0.004717,0.000015,-0.000680,-0.686456,0.686198,0.414886,-0.044893,0.054292,-0.005632,0.070914,-0.436645,0.244855,-0.003646,0.000015,-0.000680,-0.679907,-0.663865,0.374173,-0.027300,-0.026854,-0.035854,0.063058,-0.368130,-0.318684,0.103222,0.000015,-0.000680
1756897890.345725,0.199964,-0.000014,-0.975055,0.005027,0.401120,-0.059188,0.000975,0.004257,0.071136,-0.495287,-0.062332,-0.028565,-0.000035,-0.000681,-0.691500,0.688888,0.412923,-0.039441,-0.018585,-0.028322,0.071188,-0.402400,0.293882,0.043636,-0.000035,-0.000681,-0.687452,-0.667328,0.373956,-0.073964,-0.033826,0.022877,0.065848,-0.386473,-0.315025,-0.036732,-0.000035,-0.000681
1756897890.595799,0.196357,0.000012,-0.981550,0.004323,0.400907,-0.054277,-0.017854,-0.007849,0.071857,-0.494152,-0.075929,-0.007004,-0.003642,-0.000654,-0.695634,0.689464,0.406999,-0.040201,0.030631,-0.065196,0.071052,-0.374137,0.318596,0.094269,-0.003642,-0.000654,-0.696862,-0.673289,0.375309,-0.068549,-0.049966,-0.009179,0.067975,-0.234588,-0.427165,0.019265,-0.003642,-0.000654
1756897890.798181,0.188302,0.000057,-0.987591,0.002823,0.396914,-0.056552,-0.002437,-0.046111,0.071070,-0.486008,0.099840,0.063319,-0.011697,-0.000610,-0.701769,0.694859,0.398951,-0.055613,0.051615,-0.065602,0.071093,-0.358923,0.305945,0.166260,-0.011697,-0.000610,-0.703437,-0.678584,0.372539,-0.042343,-0.032333,-0.032180,0.068938,-0.358417,-0.331332,0.109225,-0.011697,-0.000610
1756897891.001381,0.182578,0.000057,-0.995286,0.004024,0.390541,-0.064268,0.028439,-0.052938,0.071253,-0.482445,0.106864,0.077656,-0.017421,-0.000610,-0.707397,0.699896,0.392425,-0.045280,0.033637,-0.051420,0.071670,-0.367747,0.312327,0.131370,-0.017421,-0.000610,-0.708461,-0.682213,0.369169,-0.035748,-0.033692,-0.024517,0.069322,-0.359087,-0.336173,0.090657,-0.017421,-0.000610
1756897891.201856,0.176123,0.000057,-1.003048,0.005361,0.385070,-0.053405,-0.000707,-0.041334,0.071328,-0.486791,0.098475,0.058987,-0.023876,-0.000610,-0.711957,0.702749,0.383871,-0.041234,-0.003352,-0.071308,0.071416,-0.346209,0.305786,0.191772,-0.023876,-0.000610,-0.714473,-0.687039,0.369618,-0.088747,-0.033719,0.019536,0.070150,-0.371465,-0.334284,-0.020399,-0.023876,-0.000610
1756897891.397746,0.168471,0.000057,-1.010610,0.004945,0.380753,-0.064913,-0.010525,-0.035618,0.071161,-0.497108,0.007900,0.053205,-0.031528,-0.000610,-0.717624,0.703778,0.375958,-0.054573,0.023468,-0.052547,0.070798,-0.374485,0.302313,0.135542,-0.031528,-0.000610,-0.722455,-0.692938,0.371147,-0.046863,-0.067817,0.000950,0.071446,-0.401221,-0.297066,0.027862,-0.031528,-0.000610
1756897891.608487,0.162224,0.000057,-1.017121,0.002729,0.377135,-0.066334,-0.015930,-0.035516,0.071057,-0.496956,-0.008294,0.054571,-0.037775,-0.000610,-0.723528,0.707420,0.371890,-0.063973,0.045421,-0.037510,0.071227,-0.378123,0.312112,0.098044,-0.037775,-0.000610,-0.726474,-0.697578,0.370193,-0.041408,-0.038833,-0.020042,0.071857,-0.394251,-0.295102,0.086513,-0.037775,-0.000610
1756897891.791606,0.152594,0.000057,-1.025816,0.002059,0.373470,-0.077812,0.007956,-0.022554,0.070632,-0.502925,0.023096,0.028492,-0.047405,-0.000610,-0.729915,0.712126,0.366981,-0.045142,0.040481,-0.050002,0.071292,-0.350182,0.331533,0.132157,-0.047405,-0.000610,-0.731124,-0.701316,0.367668,-0.018963,-0.028147,-0.022178,0.071528,-0.386522,-0.302088,0.097359,-0.047405,-0.000610
