timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y
1756647645.592703,-0.385364,0.012119,-1.568879,-0.024895,0.428161,-0.045573,0.007264,-0.000791,0.074753,-0.399838,0.247993,-1.237513,0.833364,0.414367,-0.037602,0.011771,-0.000162,0.073769,-0.314215,0.247993
1756647645.708930,-0.394718,0.012358,-1.577993,-0.023380,0.427961,-0.045759,0.007495,-0.001157,0.074667,-0.400294,0.272200,-1.245015,0.835696,0.414446,-0.037696,0.011807,0.000236,0.073807,-0.293509,0.272200
1756647645.822532,-0.399333,0.012500,-1.582547,-0.022641,0.427892,-0.045496,0.007425,-0.000131,0.074639,-0.400249,0.272644,-1.248760,0.836891,0.414427,-0.037107,0.011896,-0.000541,0.073833,-0.293096,0.272644
1756647645.958927,-0.403955,0.012676,-1.587086,-0.021882,0.427890,-0.045316,0.007653,-0.000069,0.074610,-0.400225,0.266436,-1.252487,0.838088,0.414343,-0.037562,0.012108,-0.000998,0.073845,-0.298744,0.266436
1756647646.075697,-0.409553,0.012809,-1.592542,-0.020977,0.427859,-0.045475,0.007744,-0.000507,0.074561,-0.400068,0.246950,-1.256982,0.839518,0.414252,-0.037171,0.011634,-0.000228,0.073868,-0.315103,0.246950
1756647646.189004,-0.414243,0.012927,-1.597109,-0.020168,0.427808,-0.045964,0.008136,0.000024,0.074522,-0.400049,0.248480,-1.260755,0.840623,0.414319,-0.037554,0.011796,0.001560,0.073884,-0.313877,0.248480
1756647646.298872,-0.418942,0.013056,-1.601729,-0.019434,0.427837,-0.046070,0.006955,0.000321,0.074496,-0.399989,0.249269,-1.264433,0.841907,0.414414,-0.035677,0.013674,0.000236,0.073908,-0.313249,0.249269
1756647646.457448,-0.423646,0.013236,-1.606284,-0.018773,0.427840,-0.045054,0.006586,-0.000220,0.074451,-0.399350,0.249864,-1.267914,0.843345,0.414445,-0.034897,0.014761,0.000280,0.073911,-0.312729,0.249864
1756647646.631302,-0.430177,0.013485,-1.612568,-0.017827,0.427834,-0.044983,0.007259,0.000210,0.074375,-0.399237,0.252165,-1.272864,0.845467,0.414463,-0.035952,0.014603,0.000611,0.073958,-0.310871,0.252165
1756647646.786551,-0.436777,0.013736,-1.618922,-0.016733,0.427846,-0.045633,0.007966,-0.000138,0.074303,-0.399156,0.252114,-1.277982,0.847292,0.414522,-0.037964,0.011454,0.000096,0.073976,-0.310914,0.252114
1756647646.976650,-0.443319,0.013868,-1.625361,-0.015631,0.427826,-0.046059,0.007991,-0.000195,0.074268,-0.399000,0.256148,-1.283207,0.848951,0.414512,-0.036341,0.011972,-0.000183,0.074013,-0.307599,0.256148
1756647647.226390,-0.450733,0.014152,-1.632595,-0.014324,0.427730,-0.044615,0.008348,-0.000685,0.074206,-0.399229,0.256821,-1.288933,0.851002,0.414488,-0.036147,0.013871,0.000152,0.074025,-0.307034,0.256821
1756647647.452407,-0.460999,0.014572,-1.642460,-0.012309,0.427656,-0.045506,0.009376,-0.000355,0.074079,-0.398699,0.258941,-1.296915,0.854088,0.414462,-0.036903,0.013102,-0.000528,0.074092,-0.305246,0.258941
1756647647.647167,-0.470253,0.014869,-1.651577,-0.010346,0.427614,-0.045225,0.010119,-0.000356,0.074026,-0.398454,0.258771,-1.304312,0.856484,0.414322,-0.036563,0.011974,-0.000667,0.074129,-0.305388,0.258771
1756647647.807976,-0.478578,0.015139,-1.659706,-0.008565,0.427495,-0.044959,0.009961,-0.001147,0.073955,-0.399093,0.272121,-1.310877,0.858748,0.414285,-0.036137,0.013070,-0.000206,0.074173,-0.293590,0.272121
1756647647.948237,-0.485101,0.015382,-1.666019,-0.007232,0.427388,-0.045426,0.009503,0.000177,0.073886,-0.399474,0.274329,-1.315927,0.860596,0.414185,-0.035961,0.013398,-0.001055,0.074197,-0.291495,0.274329
1756647648.059952,-0.490612,0.015586,-1.671447,-0.005999,0.427396,-0.044987,0.010342,-0.000061,0.073856,-0.399557,0.265226,-1.320211,0.862211,0.414058,-0.035771,0.013364,-0.000940,0.074227,-0.299848,0.265226
1756647648.234840,-0.495271,0.015797,-1.675925,-0.004875,0.427392,-0.044660,0.011634,-0.000222,0.073801,-0.397335,0.263619,-1.323824,0.863550,0.413949,-0.036340,0.013416,-0.001280,0.074239,-0.301211,0.263619
1756647648.419326,-0.501679,0.016031,-1.682187,-0.003219,0.427330,-0.044830,0.011782,-0.000457,0.073752,-0.397032,0.265295,-1.328905,0.865363,0.413876,-0.035380,0.013369,-0.000168,0.074290,-0.299737,0.265295
1756647648.651971,-0.509130,0.016304,-1.689415,-0.001456,0.427300,-0.045255,0.010218,-0.000318,0.073683,-0.397360,0.266434,-1.334431,0.867661,0.413796,-0.034277,0.014801,-0.000619,0.074315,-0.298723,0.266434
1756647648.860745,-0.518375,0.016713,-1.698387,0.000550,0.427300,-0.044752,0.011803,0.000851,0.073600,-0.396588,0.268067,-1.341364,0.870593,0.413642,-0.035528,0.014580,-0.000755,0.074358,-0.297256,0.268067
1756647649.012324,-0.526709,0.017072,-1.706389,0.002902,0.427315,-0.044703,0.013904,-0.000349,0.073502,-0.396046,0.267196,-1.347705,0.873120,0.413482,-0.035082,0.013600,-0.001092,0.074396,-0.298041,0.267196
1756647649.122456,-0.533047,0.017312,-1.712640,0.004917,0.427265,-0.044476,0.014282,-0.000138,0.073471,-0.397250,0.289186,-1.352624,0.875015,0.413379,-0.034408,0.014163,-0.000491,0.074448,-0.276782,0.289186
1756647649.240726,-0.536714,0.017518,-1.716186,0.006016,0.427244,-0.044211,0.013374,-0.000393,0.073434,-0.398210,0.282567,-1.355354,0.876182,0.413315,-0.033976,0.014908,-0.000980,0.074457,-0.283556,0.282567
1756647649.377785,-0.541335,0.017751,-1.720622,0.007316,0.427215,-0.044396,0.013437,-0.000257,0.073378,-0.398391,0.280789,-1.358804,0.877717,0.413228,-0.034827,0.015524,-0.000829,0.074487,-0.285295,0.280789
1756647649.538674,-0.546861,0.018011,-1.725944,0.008966,0.427147,-0.044585,0.013315,-0.000322,0.073318,-0.398445,0.283949,-1.362943,0.879535,0.413151,-0.034259,0.014625,-0.000465,0.074531,-0.282136,0.283949
1756647649.634522,-0.553347,0.018299,-1.732219,0.011040,0.427140,-0.044678,0.015976,-0.000209,0.073253,-0.397700,0.268892,-1.367815,0.881541,0.413194,-0.033525,0.015694,0.000536,0.074567,-0.296583,0.268892
1756647649.751550,-0.557018,0.018494,-1.735774,0.012333,0.427128,-0.044164,0.015689,-0.000215,0.073219,-0.396932,0.266431,-1.370434,0.882838,0.413197,-0.032150,0.016601,-0.000425,0.074589,-0.298733,0.266431
1756647649.872411,-0.561570,0.018786,-1.740149,0.013811,0.427079,-0.043512,0.014162,-0.000706,0.073166,-0.398765,0.291041,-1.373625,0.884540,0.413116,-0.031859,0.017347,-0.000637,0.074609,-0.274852,0.291041
1756647650.035195,-0.567025,0.019088,-1.745370,0.015493,0.426969,-0.043715,0.013935,-0.001029,0.073097,-0.395042,0.291677,-1.377512,0.886630,0.413069,-0.032392,0.017021,-0.000369,0.074670,-0.274162,0.291677
1756647650.168990,-0.573578,0.019438,-1.751599,0.017338,0.426931,-0.045263,0.013524,0.000379,0.073002,-0.392957,0.274303,-1.382065,0.888969,0.413055,-0.033528,0.016027,-0.000193,0.074689,-0.291513,0.274303
1756647650.273597,-0.578176,0.019636,-1.756087,0.018857,0.426919,-0.044494,0.017567,-0.000198,0.072969,-0.398099,0.268139,-1.385391,0.890538,0.412999,-0.033017,0.015371,-0.000883,0.074722,-0.297234,0.268139
1756647650.457023,-0.582758,0.019920,-1.760483,0.020472,0.426916,-0.043497,0.015219,-0.000358,0.072923,-0.392412,0.279219,-1.388766,0.892033,0.412979,-0.033485,0.016165,0.000917,0.074743,-0.286808,0.279219
1756647650.567107,-0.590083,0.020380,-1.767412,0.022734,0.426899,-0.043232,0.014907,0.000640,0.072810,-0.396066,0.281190,-1.393819,0.894936,0.413089,-0.030815,0.018620,0.001067,0.074813,-0.284870,0.281190
1756647650.726891,-0.594772,0.020682,-1.771804,0.024376,0.426958,-0.044321,0.017196,0.000639,0.072733,-0.389856,0.285163,-1.396980,0.896732,0.413159,-0.032409,0.017230,0.000037,0.074833,-0.280890,0.285163
1756647650.872984,-0.601184,0.021034,-1.778005,0.026767,0.426979,-0.044272,0.015934,-0.000379,0.072681,-0.389206,0.285973,-1.401570,0.899017,0.413094,-0.033294,0.014970,-0.000077,0.074883,-0.280068,0.285973
1756647650.985303,-0.606706,0.021389,-1.783268,0.028848,0.426973,-0.043379,0.018711,0.000550,0.072615,-0.393138,0.287366,-1.405608,0.900887,0.413158,-0.033301,0.016666,0.001003,0.074921,-0.278652,0.287366
1756647651.093793,-0.611277,0.021644,-1.787606,0.030653,0.427003,-0.043320,0.017581,-0.000297,0.072556,-0.390376,0.287901,-1.408819,0.902615,0.413193,-0.031084,0.017526,-0.000323,0.074969,-0.278091,0.287901
1756647651.214762,-0.614953,0.021880,-1.791083,0.031922,0.427024,-0.044041,0.016695,0.001713,0.072506,-0.389075,0.291146,-1.411274,0.904032,0.413137,-0.030718,0.017855,-0.001071,0.074981,-0.274692,0.291146
1756647651.392694,-0.620474,0.022172,-1.796377,0.034148,0.427259,-0.043739,0.020258,0.001215,0.072461,-0.388199,0.286889,-1.414964,0.906193,0.412934,-0.030306,0.018395,-0.002051,0.075011,-0.279129,0.286889
1756647651.567775,-0.626795,0.022558,-1.802421,0.037085,0.427270,-0.042769,0.021509,-0.000511,0.072396,-0.387729,0.288371,-1.419280,0.908581,0.412741,-0.031525,0.016953,-0.000597,0.075042,-0.277601,0.288371
1756647651.717244,-0.633863,0.023077,-1.809188,0.040559,0.427142,-0.042230,0.021960,-0.000675,0.072313,-0.388851,0.296184,-1.424343,0.911362,0.412556,-0.030440,0.017433,-0.002032,0.075121,-0.269245,0.296184
1756647651.864200,-0.639298,0.023380,-1.814366,0.043135,0.427134,-0.043885,0.021822,0.000776,0.072255,-0.393260,0.300584,-1.427923,0.913473,0.412240,-0.029510,0.017875,-0.003034,0.075137,-0.264367,0.300584
1756647652.006100,-0.644650,0.023659,-1.819605,0.045855,0.427182,-0.043404,0.022662,-0.000067,0.072237,-0.391883,0.302627,-1.431420,0.915634,0.411879,-0.028963,0.017973,-0.002751,0.075164,-0.262032,0.302627
1756647652.109594,-0.649973,0.024025,-1.824719,0.048727,0.427158,-0.042021,0.024767,-0.000530,0.072195,-0.387739,0.307057,-1.434970,0.917777,0.411563,-0.030131,0.017917,-0.002691,0.075192,-0.256819,0.307057
1756647652.203743,-0.653493,0.024278,-1.828075,0.050720,0.427095,-0.041912,0.024836,-0.000934,0.072157,-0.390231,0.305785,-1.437418,0.919187,0.411369,-0.030199,0.017760,-0.002267,0.075225,-0.258308,0.305785
1756647652.299330,-0.657002,0.024511,-1.831421,0.052739,0.427077,-0.042481,0.024644,0.000799,0.072123,-0.396178,0.301592,-1.439803,0.920592,0.411177,-0.029070,0.017745,-0.002530,0.075252,-0.263188,0.301592
1756647652.395105,-0.660564,0.024698,-1.834872,0.054666,0.427171,-0.043551,0.023482,0.001052,0.072110,-0.396442,0.302530,-1.442078,0.922034,0.410954,-0.028031,0.018270,-0.002973,0.075266,-0.262118,0.302530
1756647652.509286,-0.665058,0.024941,-1.839230,0.056926,0.427238,-0.043406,0.022291,0.000473,0.072090,-0.392361,0.303500,-1.444860,0.923887,0.410666,-0.027391,0.018724,-0.002748,0.075273,-0.261038,0.303500
1756647652.615878,-0.668688,0.025153,-1.842716,0.058648,0.427280,-0.043289,0.022591,0.000854,0.072065,-0.393558,0.303926,-1.447039,0.925414,0.410466,-0.027210,0.019491,-0.002437,0.075274,-0.260488,0.303926
1756647652.721560,-0.673149,0.025410,-1.846988,0.061073,0.427337,-0.042197,0.025443,0.000224,0.072034,-0.393723,0.305341,-1.449759,0.927397,0.410214,-0.027097,0.020017,-0.002612,0.075304,-0.258827,0.305341
1756647652.835031,-0.677568,0.025730,-1.851187,0.063711,0.427469,-0.042535,0.025072,0.002014,0.072001,-0.394322,0.306584,-1.452471,0.929337,0.409958,-0.027476,0.018717,-0.002530,0.075320,-0.257354,0.306584
1756647652.947253,-0.682047,0.026003,-1.855483,0.066006,0.427611,-0.043268,0.021199,0.000786,0.071977,-0.394850,0.307984,-1.455198,0.931234,0.409702,-0.027228,0.019086,-0.002653,0.075330,-0.255675,0.307984
1756647653.048846,-0.686545,0.026194,-1.858945,0.067716,0.427650,-0.043249,0.021600,0.000123,0.071716,-0.394726,0.309980,-1.457365,0.932742,0.409500,-0.026948,0.018613,-0.002131,0.075182,-0.253262,0.309980
1756647653.149565,-0.690160,0.026428,-1.863265,0.069869,0.427612,-0.043386,0.020496,-0.000642,0.071919,-0.392800,0.304247,-1.460003,0.934656,0.409307,-0.026178,0.019674,-0.001996,0.075344,-0.260153,0.304247
1756647653.274510,-0.693722,0.026679,-1.866701,0.071602,0.427578,-0.042506,0.022479,-0.000501,0.071898,-0.391206,0.309410,-1.462094,0.936284,0.409130,-0.026093,0.020747,-0.002302,0.075362,-0.253942,0.309410
1756647653.376187,-0.699024,0.027039,-1.871746,0.074460,0.427501,-0.042192,0.023945,-0.000115,0.071853,-0.392018,0.310317,-1.465205,0.938704,0.408877,-0.025672,0.019692,-0.001798,0.075393,-0.252857,0.310317
1756647653.541841,-0.702636,0.027255,-1.875164,0.076289,0.427495,-0.043095,0.021905,-0.000229,0.071818,-0.373372,0.309470,-1.467260,0.940279,0.408730,-0.025630,0.019713,-0.001893,0.075396,-0.253872,0.309470
1756647653.717835,-0.708848,0.027610,-1.881181,0.079292,0.427378,-0.042791,0.020204,-0.001196,0.071786,-0.372492,0.316506,-1.470816,0.943048,0.408469,-0.025311,0.019804,-0.001912,0.075420,-0.245039,0.316506
1756647653.820020,-0.716002,0.028121,-1.887959,0.082676,0.427249,-0.041765,0.022834,-0.001273,0.071711,-0.378397,0.328279,-1.474932,0.946267,0.408199,-0.025651,0.021088,-0.001438,0.075443,-0.229071,0.328279
1756647653.927977,-0.719528,0.028355,-1.891293,0.084570,0.427121,-0.041693,0.024197,-0.001838,0.071673,-0.379654,0.325565,-1.476940,0.947917,0.408087,-0.024636,0.020225,-0.001467,0.075471,-0.232894,0.325565
1756647654.021846,-0.723977,0.028688,-1.895527,0.086914,0.427081,-0.042212,0.025550,0.000561,0.071638,-0.377499,0.329143,-1.479393,0.949924,0.407923,-0.024604,0.020192,-0.001846,0.075468,-0.227825,0.329143
1756647654.139006,-0.727471,0.028911,-1.898845,0.089119,0.427095,-0.040882,0.028832,-0.000301,0.071619,-0.377029,0.324843,-1.481378,0.951538,0.407767,-0.025383,0.019743,-0.001768,0.075492,-0.233924,0.324843
1756647654.239175,-0.731761,0.029249,-1.902887,0.092097,0.426995,-0.039973,0.030143,-0.001491,0.071583,-0.374830,0.330531,-1.483852,0.953532,0.407650,-0.024607,0.019991,-0.000355,0.075522,-0.225807,0.330531
1756647654.356761,-0.735181,0.029628,-1.906060,0.094481,0.426863,-0.039437,0.029298,-0.001712,0.071538,-0.386253,0.297136,-1.485760,0.955258,0.407635,-0.023295,0.022899,-0.000447,0.075546,-0.268212,0.297136
1756647654.451521,-0.739422,0.030049,-1.909997,0.097371,0.426724,-0.039359,0.028555,-0.000954,0.071485,-0.369624,0.318939,-1.488022,0.957539,0.407544,-0.021931,0.022596,-0.001246,0.075593,-0.241876,0.318939
1756647654.581524,-0.742885,0.030343,-1.913196,0.099701,0.426679,-0.040815,0.028407,-0.000368,0.071443,-0.361873,0.321919,-1.489721,0.959345,0.407445,-0.021091,0.022570,-0.000975,0.075607,-0.237887,0.321919
1756647654.697423,-0.748153,0.030740,-1.918114,0.103291,0.426672,-0.040585,0.031266,-0.000230,0.071403,-0.362332,0.323463,-1.492358,0.961999,0.407337,-0.022023,0.021953,-0.000943,0.075635,-0.235791,0.323463
1756647654.791365,-0.752421,0.031143,-1.922083,0.106627,0.426678,-0.039335,0.033411,0.000869,0.071372,-0.372669,0.320389,-1.494457,0.964247,0.407345,-0.022443,0.022128,0.000405,0.075659,-0.239965,0.320389
1756647654.893046,-0.755884,0.031534,-1.925248,0.109137,0.426761,-0.039309,0.031656,0.001636,0.071334,-0.369927,0.323665,-1.496445,0.965948,0.407429,-0.024809,0.021837,0.001268,0.075693,-0.235511,0.323665
1756647655.006785,-0.759360,0.031902,-1.928343,0.111684,0.426886,-0.038218,0.032871,0.001207,0.071280,-0.361437,0.328400,-1.498336,0.967738,0.407470,-0.022704,0.022383,-0.000264,0.075730,-0.228869,0.328400
1756647655.113110,-0.763642,0.032303,-1.932167,0.115084,0.426985,-0.038498,0.035422,0.001148,0.071218,-0.370443,0.317840,-1.500545,0.969936,0.407374,-0.021351,0.021924,-0.001482,0.075759,-0.243328,0.317840
1756647655.227315,-0.767785,0.032699,-1.936010,0.118757,0.427086,-0.038126,0.037358,0.000734,0.071207,-0.362060,0.333847,-1.502621,0.972156,0.407193,-0.020523,0.022258,-0.002028,0.075792,-0.220866,0.333847
1756647655.335462,-0.771873,0.033146,-1.939769,0.122476,0.427102,-0.037132,0.036755,-0.000277,0.071185,-0.359337,0.333188,-1.504651,0.974383,0.407002,-0.019873,0.022373,-0.001233,0.075817,-0.221850,0.333188
1756647655.442312,-0.775214,0.033510,-1.942741,0.125395,0.427061,-0.037339,0.036222,-0.000658,0.071137,-0.361452,0.334676,-1.506354,0.976172,0.406921,-0.022921,0.022009,-0.000817,0.075845,-0.219603,0.334676
1756647655.545195,-0.779456,0.033941,-1.946546,0.128998,0.427039,-0.037823,0.037321,0.000321,0.071086,-0.367474,0.327906,-1.508540,0.978467,0.406841,-0.020946,0.023064,-0.001164,0.075898,-0.229592,0.327906
1756647655.650750,-0.782866,0.034282,-1.949596,0.132005,0.427109,-0.038814,0.036672,0.001324,0.071052,-0.378959,0.337839,-1.510262,0.980201,0.406708,-0.022330,0.020558,-0.001784,0.075910,-0.214702,0.337839
1756647655.757423,-0.787172,0.034609,-1.953517,0.135769,0.427330,-0.039371,0.039164,0.002141,0.071040,-0.377603,0.329349,-1.512332,0.982376,0.406491,-0.019493,0.022235,-0.002865,0.075925,-0.227521,0.329349
1756647655.866898,-0.790509,0.034830,-1.956583,0.138992,0.427466,-0.037387,0.041287,0.001363,0.071048,-0.375242,0.339964,-1.513777,0.984158,0.406254,-0.017130,0.022167,-0.002772,0.075938,-0.211345,0.339964
1756647655.985998,-0.794553,0.035210,-1.960255,0.143103,0.427614,-0.036084,0.040958,0.001951,0.071048,-0.376047,0.339474,-1.515564,0.986373,0.405868,-0.018460,0.022408,-0.004455,0.075943,-0.212103,0.339474
1756647656.088497,-0.798560,0.035613,-1.963868,0.147273,0.427905,-0.036567,0.041423,0.004433,0.071058,-0.374877,0.338701,-1.517462,0.988655,0.405381,-0.019157,0.022855,-0.005029,0.075981,-0.213412,0.338701
1756647656.209365,-0.801938,0.035897,-1.966887,0.150415,0.428316,-0.038896,0.037823,0.005843,0.071061,-0.364796,0.327908,-1.518989,0.990452,0.404978,-0.018984,0.022132,-0.005049,0.075984,-0.229596,0.327908
1756647656.379847,-0.807306,0.036148,-1.971718,0.154902,0.428964,-0.040685,0.037712,0.004375,0.071067,-0.381443,0.336639,-1.521296,0.993064,0.404358,-0.017773,0.022286,-0.005128,0.075962,-0.216574,0.336639
1756647656.503618,-0.813266,0.036420,-1.977287,0.160291,0.429358,-0.038436,0.038826,0.002275,0.071132,-0.363365,0.326162,-1.523519,0.996171,0.403602,-0.015163,0.022200,-0.006242,0.075938,-0.232178,0.326162
1756647656.657411,-0.817276,0.036741,-1.981031,0.164212,0.429587,-0.036698,0.039490,0.002180,0.071178,-0.363469,0.330662,-1.525055,0.998450,0.402942,-0.015842,0.023398,-0.006946,0.075931,-0.225680,0.330662
1756647656.864937,-0.823067,0.037174,-1.986173,0.169845,0.429994,-0.037349,0.040822,0.004105,0.071180,-0.379281,0.336984,-1.527383,1.001696,0.402055,-0.017936,0.022098,-0.005787,0.075940,-0.216041,0.336984
1756647657.094721,-0.831043,0.037648,-1.993449,0.176484,0.430645,-0.041906,0.034108,0.002972,0.071223,-0.377627,0.337023,-1.530727,1.005695,0.401247,-0.017886,0.022365,-0.003557,0.075931,-0.215981,0.337023
1756647657.313648,-0.839897,0.038189,-2.001409,0.183895,0.431021,-0.037543,0.039785,0.000440,0.071236,-0.376723,0.338609,-1.534184,1.010112,0.400730,-0.016824,0.022356,-0.002054,0.075907,-0.213496,0.338609
1756647657.533643,-0.847292,0.038877,-2.008060,0.191191,0.431257,-0.037107,0.039033,0.001192,0.071278,-0.375282,0.339152,-1.537182,1.014066,0.400435,-0.016738,0.022572,-0.001484,0.075923,-0.212636,0.339152
1756647657.671969,-0.855229,0.039441,-2.015025,0.197994,0.431726,-0.040851,0.035067,0.001697,0.071268,-0.356741,0.341978,-1.540210,1.018170,0.400260,-0.017008,0.022550,-0.000644,0.075932,-0.208071,0.341978
1756647657.807386,-0.860672,0.039842,-2.019968,0.202025,0.431814,-0.042050,0.031583,0.000535,0.071276,-0.356561,0.338739,-1.542275,1.020896,0.400190,-0.017120,0.022978,-0.000457,0.075924,-0.213347,0.338739
1756647657.936166,-0.866114,0.040214,-2.024835,0.206154,0.431880,-0.039618,0.035913,-0.000129,0.071266,-0.352536,0.335535,-1.544295,1.023626,0.400158,-0.016656,0.022457,-0.000134,0.075919,-0.218318,0.335535
1756647658.058393,-0.870562,0.040535,-2.028768,0.209798,0.431813,-0.038905,0.036875,-0.001058,0.071253,-0.351758,0.339450,-1.545951,1.025877,0.400167,-0.016335,0.022661,0.000203,0.075922,-0.212191,0.339450
1756647658.195442,-0.875697,0.041043,-2.033364,0.214256,0.431810,-0.037732,0.038739,0.000318,0.071263,-0.351922,0.351489,-1.547904,1.028602,0.400189,-0.016335,0.022868,0.000198,0.075932,-0.191587,0.351489
1756647658.314910,-0.880900,0.041552,-2.037833,0.219024,0.431819,-0.037352,0.039803,-0.000050,0.071242,-0.356556,0.352583,-1.549848,1.031398,0.400239,-0.016246,0.023568,0.000491,0.075954,-0.189609,0.352583
1756647658.427329,-0.885317,0.041946,-2.041650,0.222896,0.431816,-0.038477,0.038715,0.000036,0.071224,-0.342469,0.350284,-1.551497,1.033703,0.400282,-0.017224,0.022029,0.000447,0.075966,-0.193885,0.350284
1756647658.543290,-0.888844,0.042275,-2.044704,0.226044,0.431786,-0.037832,0.039653,-0.000744,0.071215,-0.341810,0.349699,-1.552864,1.035474,0.400320,-0.016975,0.022286,0.000359,0.075967,-0.194945,0.349699
1756647658.665252,-0.894038,0.042740,-2.049217,0.230815,0.431741,-0.036746,0.041080,-0.000240,0.071214,-0.347742,0.354439,-1.554890,1.038150,0.400348,-0.016493,0.022622,0.000523,0.075990,-0.186099,0.354439
1756647658.781493,-0.898313,0.043223,-2.052842,0.234943,0.431698,-0.036101,0.041289,-0.000247,0.071197,-0.341481,0.351748,-1.556464,1.040445,0.400421,-0.015004,0.023551,0.000630,0.076000,-0.191224,0.351748
